time_min,phase_name,altitude_ft,range_NM,eas_knots,tas_knots,vs_ft_min,cl,cd_total,cd0,cd_lift,lift_N,total_thrust_N,drag_N,weight_kg,gamma_percent,total_em_power_kW,total_gt_power_kW,total_fuel_flow_kg_h,fuel_used_kg,total_shaft_power_kW,phase_duration_min,string1_soc,,ir0,,string2_soc,string3_soc,string4_soc,string1_pack_voltage_V,string2_pack_voltage_V,string3_pack_voltage_V,string4_pack_voltage_V,string1_pack_current_A,string2_pack_current_A,string3_pack_current_A,string4_pack_current_A,string1_cell_voltage_V,string2_cell_voltage_V,string3_cell_voltage_V,string4_cell_voltage_V,string1_cell_power_W,string2_cell_power_W,string3_cell_power_W,string4_cell_power_W,string1_cell_current_A,string2_cell_current_A,string3_cell_current_A,string4_cell_current_A,string1_cell_ocv_V,string2_cell_ocv_V,string3_cell_ocv_V,string4_cell_ocv_V,string1_batt_power_kW,,string2_batt_power_kW,string3_batt_power_kW,string4_batt_power_kW,gearbox_power_in_nacelle1_kW,gearbox_power_in_nacelle2_kW,gearbox_power_in_nacelle3_kW,gearbox_power_in_nacelle4_kW,gearbox_power_out_nacelle1_kW,gearbox_power_out_nacelle2_kW,gearbox_power_out_nacelle3_kW,gearbox_power_out_nacelle4_kW,nacelle1_em_efficiency,nacelle2_em_efficiency,nacelle3_em_efficiency,nacelle4_em_efficiency,nacelle1_thrust_N,nacelle2_thrust_N,nacelle3_thrust_N,nacelle4_thrust_N,nacelle1_shaft_power_kW,nacelle2_shaft_power_kW,nacelle3_shaft_power_kW,nacelle4_shaft_power_kW,nacelle1_throttle,nacelle2_throttle,nacelle3_throttle,nacelle4_throttle,nacelle1_gt_power_kW,nacelle2_gt_power_kW,nacelle3_gt_power_kW,nacelle4_gt_power_kW,nacelle1_gt_throttle,nacelle2_gt_throttle,nacelle3_gt_throttle,nacelle4_gt_throttle,nacelle1_jet_thrust_N,nacelle2_jet_thrust_N,nacelle3_jet_thrust_N,nacelle4_jet_thrust_N,nacelle1_em_power_kW,nacelle2_em_power_kW,nacelle3_em_power_kW,nacelle4_em_power_kW,nacelle1_em_throttle,nacelle2_em_throttle,nacelle3_em_throttle,nacelle4_em_throttle,nacelle1_fuel_flow_kg_h,nacelle2_fuel_flow_kg_h,nacelle3_fuel_flow_kg_h,nacelle4_fuel_flow_kg_h,nacelle1_adv_ratio,nacelle2_adv_ratio,nacelle3_adv_ratio,nacelle4_adv_ratio,nacelle1_cp,nacelle2_cp,nacelle3_cp,nacelle4_cp,nacelle1_eta_calc,nacelle2_eta_calc,nacelle3_eta_calc,nacelle4_eta_calc,nacelle1_eta,nacelle2_eta,nacelle3_eta,nacelle4_eta
12.12660877,climb_e,1215.843412,8.779590002,180,183.2492055,1069.72473,0.759867713,0.043005493,0.026417257,0.013088236,369672.9916,43166.39449,20922.0225,37696.1543,5.767597044,4800,0,0,0,4800,,0.779214832,0.779246708,0.014832423,3.19E-05,0.779214832,0.779214832,0.779214832,789.9547663,789.9547663,789.9547663,789.9547663,1638.79869,1638.79869,1638.79869,1638.79869,3.761689363,3.761689363,3.761689363,3.761689363,55.10929432,55.10929432,55.10929432,55.10929432,14.63213116,14.63213116,14.63213116,14.63213116,3.979762161,3.979762161,3.979762161,3.979762161,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10791.59862,10791.59862,10791.59862,10791.59862,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000144602,0.000144602,0.000144602,0.000144602,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.313265775,1.313265775,1.313265775,1.313265775,0.172023657,0.172023657,0.172023657,0.172023657,0.879133263,0.879133263,0.879133263,0.879133263,0.879133263,0.879133263,0.879133263,0.879133263
12.40826096,climb_e,1516.456844,9.640291484,180,184.0646419,1064.949255,0.759867713,0.043017165,0.026428904,0.013088261,369672.9916,42984.78982,20927.7007,37696.1543,5.716291569,4800,0,0,0,4800,,0.767233904,0.767269407,0.014903693,3.55E-05,0.767233904,0.767233904,0.767233904,785.407723,785.407723,785.407723,785.407723,1648.288942,1648.288942,1648.288942,1648.288942,3.740036776,3.740036776,3.740036776,3.740036776,55.10929432,55.10929432,55.10929432,55.10929432,14.71686555,14.71686555,14.71686555,14.71686555,3.960592585,3.960592585,3.960592585,3.960592585,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10746.19746,10746.19746,10746.19746,10746.19746,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000141493,0.000141493,0.000141493,0.000141493,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.319109646,1.319109646,1.319109646,1.319109646,0.173558032,0.173558032,0.173558032,0.173558032,0.879330252,0.879330252,0.879330252,0.879330252,0.879330252,0.879330252,0.879330252,0.879330252
12.68991315,climb_e,1815.73359,10.5048436,180,184.8817617,1060.254626,0.759867713,0.043028915,0.026440629,0.013088286,369672.9916,42806.2751,20933.4171,37696.1543,5.665833197,4800,0,0,0,4800,,0.755189289,0.755219303,0.014986602,3.00E-05,0.755189289,0.755189289,0.755189289,781.6276995,781.6276995,781.6276995,781.6276995,1656.273041,1656.273041,1656.273041,1656.273041,3.722036664,3.722036664,3.722036664,3.722036664,55.10929432,55.10929432,55.10929432,55.10929432,14.78815215,14.78815215,14.78815215,14.78815215,3.941314813,3.941314813,3.941314813,3.941314813,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10701.56877,10701.56877,10701.56877,10701.56877,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000138507,0.000138507,0.000138507,0.000138507,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.32496558,1.32496558,1.32496558,1.32496558,0.175102407,0.175102407,0.175102407,0.175102407,0.879565823,0.879565823,0.879565823,0.879565823,0.879565823,0.879565823,0.879565823,0.879565823
12.97156535,climb_e,2113.607068,11.37325416,180,185.7003556,1055.14193,0.759867713,0.043040738,0.026452427,0.013088312,369672.9916,42620.9832,20939.16894,37696.1543,5.613575806,4800,0,0,0,4800,,0.743089243,0.743116491,0.014827961,2.72E-05,0.743089243,0.743089243,0.743089243,777.9876934,777.9876934,777.9876934,777.9876934,1664.025725,1664.025725,1664.025725,1664.025725,3.704703302,3.704703302,3.704703302,3.704703302,55.10929432,55.10929432,55.10929432,55.10929432,14.85737254,14.85737254,14.85737254,14.85737254,3.921361082,3.921361082,3.921361082,3.921361082,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10655.2458,10655.2458,10655.2458,10655.2458,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000135646,0.000135646,0.000135646,0.000135646,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.33083208,1.33083208,1.33083208,1.33083208,0.176656429,0.176656429,0.176656429,0.176656429,0.879636084,0.879636084,0.879636084,0.879636084,0.879636084,0.879636084,0.879636084,0.879636084
13.25321754,climb_e,2410.17167,12.24552955,180,186.5206562,1050.962972,0.759867713,0.043052635,0.026464296,0.013088338,369672.9916,42456.16248,20944.95656,37696.1543,5.566714285,4800,0,0,0,4800,,0.730926642,0.730959934,0.01458251,3.33E-05,0.730926642,0.730926642,0.730926642,773.5926441,773.5926441,773.5926441,773.5926441,1673.436807,1673.436807,1673.436807,1673.436807,3.683774496,3.683774496,3.683774496,3.683774496,55.10929432,55.10929432,55.10929432,55.10929432,14.94140006,14.94140006,14.94140006,14.94140006,3.89926305,3.89926305,3.89926305,3.89926305,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10614.04062,10614.04062,10614.04062,10614.04062,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000132907,0.000132907,0.000132907,0.000132907,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.33671081,1.33671081,1.33671081,1.33671081,0.178220577,0.178220577,0.178220577,0.178220577,0.880105041,0.880105041,0.880105041,0.880105041,0.880105041,0.880105041,0.880105041,0.880105041
13.53486973,climb_e,2705.675957,13.12167676,180,187.3433326,1047.273776,0.759867713,0.043064612,0.026476246,0.013088366,369672.9916,42302.50345,20950.78341,37696.1543,5.522820517,4800,0,0,0,4800,,0.718688643,0.718728735,0.014422246,4.01E-05,0.718688643,0.718688643,0.718688643,768.5407806,768.5407806,768.5407806,768.5407806,1684.397191,1684.397191,1684.397191,1684.397191,3.659718003,3.659718003,3.659718003,3.659718003,55.10929432,55.10929432,55.10929432,55.10929432,15.03926063,15.03926063,15.03926063,15.03926063,3.876560197,3.876560197,3.876560197,3.876560197,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10575.62586,10575.62586,10575.62586,10575.62586,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000130278,0.000130278,0.000130278,0.000130278,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.342606568,1.342606568,1.342606568,1.342606568,0.179796179,0.179796179,0.179796179,0.179796179,0.880787512,0.880787512,0.880787512,0.880787512,0.880787512,0.880787512,0.880787512,0.880787512
13.81652192,climb_e,3000,14.00170717,180,188.168036,1042.555239,0.759867713,0.043076662,0.026488268,0.013088394,369672.9916,42129.12639,20956.64569,37696.1543,5.473881079,4800,0,0,0,4800,,0.706371627,0.706410844,0.014418408,3.92E-05,0.706371627,0.706371627,0.706371627,763.6759048,763.6759048,763.6759048,763.6759048,1695.117667,1695.117667,1695.117667,1695.117667,3.636551928,3.636551928,3.636551928,3.636551928,55.10929432,55.10929432,55.10929432,55.10929432,15.13497917,15.13497917,15.13497917,15.13497917,3.853168833,3.853168833,3.853168833,3.853168833,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10532.2816,10532.2816,10532.2816,10532.2816,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000127734,0.000127734,0.000127734,0.000127734,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.348516851,1.348516851,1.348516851,1.348516851,0.181382624,0.181382624,0.181382624,0.181382624,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019
13.81652192,climb_hy,3000,14.00170717,180,188.168036,1042.5407,0.759867713,0.043076662,0.026488268,0.013088394,369672.9916,42129.12639,20956.64569,37696.1543,5.473804703,4800,0,0,0,4800,,0.706371627,0.706371627,0.014312336,0,0.706371627,0.706371627,0.706371627,763.6759048,763.6759048,763.6759048,763.6759048,1695.117667,1695.117667,1695.117667,1695.117667,3.636551928,3.636551928,3.636551928,3.636551928,55.10929432,55.10929432,55.10929432,55.10929432,15.13497917,15.13497917,15.13497917,15.13497917,3.853168833,3.853168833,3.853168833,3.853168833,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10532.2816,10532.2816,10532.2816,10532.2816,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000127734,0.000127734,0.000127734,0.000127734,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.348516851,1.348516851,1.348516851,1.348516851,0.181382624,0.181382624,0.181382624,0.181382624,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019,0.881039019
14.31852309,climb_hy,3521.120442,15.57988224,180,189.6413733,1033.383397,0.759867713,0.043098288,0.026509841,0.013088447,369672.9916,41808.61885,20967.16655,37696.1543,5.38430866,4800,0,0,0,4800,,0.684258817,0.684349084,0.014312336,9.03E-05,0.684258817,0.684258817,0.684258817,757.6498143,757.6498143,757.6498143,757.6498143,1708.3359,1708.3359,1708.3359,1708.3359,3.607856259,3.607856259,3.607856259,3.607856259,55.10929432,55.10929432,55.10929432,55.10929432,15.25299911,15.25299911,15.25299911,15.25299911,3.827913593,3.827913593,3.827913593,3.827913593,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10452.15471,10452.15471,10452.15471,10452.15471,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.00012343,0.00012343,0.00012343,0.00012343,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.359075606,1.359075606,1.359075606,1.359075606,0.18423416,0.18423416,0.18423416,0.18423416,0.881182269,0.881182269,0.881182269,0.881182269,0.881182269,0.881182269,0.881182269,0.881182269
14.82052426,climb_hy,4037.587837,17.17045863,180,191.1183469,1023.811505,0.759867713,0.043120078,0.026531576,0.013088502,369672.9916,41484.97883,20977.7676,37696.1543,5.293303402,4800,0,0,0,4800,,0.662000698,0.662064546,0.014427152,6.38E-05,0.662000698,0.662000698,0.662000698,753.7306979,753.7306979,753.7306979,753.7306979,1717.487132,1717.487132,1717.487132,1717.487132,3.5891938,3.5891938,3.5891938,3.5891938,55.10929432,55.10929432,55.10929432,55.10929432,15.33470654,15.33470654,15.33470654,15.33470654,3.805966464,3.805966464,3.805966464,3.805966464,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10371.24471,10371.24471,10371.24471,10371.24471,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000119444,0.000119444,0.000119444,0.000119444,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.369660421,1.369660421,1.369660421,1.369660421,0.187115057,0.187115057,0.187115057,0.187115057,0.881170787,0.881170787,0.881170787,0.881170787,0.881170787,0.881170787,0.881170787,0.881170787
15.32252543,climb_hy,4549.435106,18.77346499,180,192.5988509,1014.999265,0.759867713,0.043142015,0.026553454,0.013088561,369672.9916,41180.55148,20988.43976,37696.1543,5.207030929,4800,0,0,0,4800,,0.639621296,0.639687537,0.014136082,6.62E-05,0.639621296,0.639621296,0.639621296,749.2272264,749.2272264,749.2272264,749.2272264,1727.579417,1727.579417,1727.579417,1727.579417,3.567748697,3.567748697,3.567748697,3.567748697,55.10929432,55.10929432,55.10929432,55.10929432,15.42481622,15.42481622,15.42481622,15.42481622,3.783585633,3.783585633,3.783585633,3.783585633,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10295.13787,10295.13787,10295.13787,10295.13787,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000115802,0.000115802,0.000115802,0.000115802,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.380270536,1.380270536,1.380270536,1.380270536,0.19002527,0.19002527,0.19002527,0.19002527,0.881480456,0.881480456,0.881480456,0.881480456,0.881480456,0.881480456,0.881480456,0.881480456
15.8245266,climb_hy,5056.688895,20.38892872,180,194.0827601,1005.684849,0.759867713,0.043164079,0.026575456,0.013088622,369672.9916,40871.06167,20999.17363,37696.1543,5.119143489,4800,0,0,0,4800,,0.617114872,0.617177018,0.013992837,6.21E-05,0.617114872,0.617114872,0.617114872,745.073303,745.073303,745.073303,745.073303,1737.041332,1737.041332,1737.041332,1737.041332,3.547968109,3.547968109,3.547968109,3.547968109,55.10929432,55.10929432,55.10929432,55.10929432,15.50929761,15.50929761,15.50929761,15.50929761,3.761077883,3.761077883,3.761077883,3.761077883,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10217.76542,10217.76542,10217.76542,10217.76542,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.00011252,0.00011252,0.00011252,0.00011252,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.390905055,1.390905055,1.390905055,1.390905055,0.192964712,0.192964712,0.192964712,0.192964712,0.881596215,0.881596215,0.881596215,0.881596215,0.881596215,0.881596215,0.881596215,0.881596215
16.32652777,climb_hy,5559.317614,22.01687592,180,195.5697752,996.9804841,0.759867713,0.043186247,0.02659756,0.013088687,369672.9916,40577.83532,21009.95839,37696.1543,5.035500584,4800,0,0,0,4800,,0.594419071,0.594547668,0.013740775,0.000128597,0.594419071,0.594419071,0.594419071,739.1403319,739.1403319,739.1403319,739.1403319,1757.009215,1757.009215,1757.009215,1757.009215,3.519715866,3.519715866,3.519715866,3.519715866,55.10929432,55.10929432,55.10929432,55.10929432,15.68758228,15.68758228,15.68758228,15.68758228,3.737606976,3.737606976,3.737606976,3.737606976,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10144.45883,10144.45883,10144.45883,10144.45883,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000109579,0.000109579,0.000109579,0.000109579,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.401561832,1.401561832,1.401561832,1.401561832,0.195932937,0.195932937,0.195932937,0.195932937,0.881977385,0.881977385,0.881977385,0.881977385,0.881977385,0.881977385,0.881977385,0.881977385
16.82852894,climb_hy,6057.60739,23.65733202,180,197.0605432,988.6509952,0.759867713,0.043208511,0.026619756,0.013088755,369672.9916,40295.62685,21020.78994,37696.1543,4.954990361,4800,0,0,0,4800,,0.571457179,0.571592449,0.0138894,0.00013527,0.571457179,0.571457179,0.571457179,730.7760828,730.7760828,730.7760828,730.7760828,1778.004493,1778.004493,1778.004493,1778.004493,3.479886109,3.479886109,3.479886109,3.479886109,55.10929432,55.10929432,55.10929432,55.10929432,15.87504012,15.87504012,15.87504012,15.87504012,3.704250937,3.704250937,3.704250937,3.704250937,1296.170602,,1296.170602,1296.170602,1296.170602,1200,1200,1200,1200,1180.825089,1180.825089,1180.825089,1180.825089,0.945872,0.945872,0.945872,0.945872,10073.90671,10073.90671,10073.90671,10073.90671,1200,1200,1200,1200,0.643690492,0.643690492,0.643690492,0.643690492,0,0,0,0,0,0,0,0,0.000106873,0.000106873,0.000106873,0.000106873,1200,1200,1200,1200,0.52724059,0.52724059,0.52724059,0.52724059,0,0,0,0,1.412245506,1.412245506,1.412245506,1.412245506,0.198931394,0.198931394,0.198931394,0.198931394,0.882519743,0.882519743,0.882519743,0.882519743,0.882519743,0.882519743,0.882519743,0.882519743
